"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","TIPO DELITO","CANTIDAD"
"03/11/2025","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/11/2025","19","CAUCA","19455","MIRANDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/11/2025","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/10/2025","19","CAUCA","19355","INZA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/10/2025","44","LA GUAJIRA","44430","MAICAO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/10/2025","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/10/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2025","19","CAUCA","19698","SANTANDER DE QUILICHAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2025","25","CUNDINAMARCA","25875","VILLETA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/10/2025","25","CUNDINAMARCA","25875","VILLETA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/10/2025","54","NORTE DE SANTANDER","54250","EL TARRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/10/2025","54","NORTE DE SANTANDER","54800","TEORAMA","ARTICULO 168. SECUESTRO SIMPLE","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2025","54","NORTE DE SANTANDER","54498","OCAÑA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/10/2025","44","LA GUAJIRA","44001","RIOHACHA","ARTICULO 168. SECUESTRO SIMPLE","1"
"15/10/2025","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2025","20","CESAR","20614","RIO DE ORO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2025","20","CESAR","20614","RIO DE ORO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2025","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/10/2025","54","NORTE DE SANTANDER","54003","ABREGO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/10/2025","54","NORTE DE SANTANDER","54670","SAN CALIXTO","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/10/2025","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/10/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/10/2025","76","VALLE DEL CAUCA","76520","PALMIRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/10/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/10/2025","19","CAUCA","19212","CORINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/10/2025","19","CAUCA","19212","CORINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/10/2025","76","VALLE DEL CAUCA","76364","JAMUNDI","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/10/2025","54","NORTE DE SANTANDER","54720","SARDINATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/10/2025","19","CAUCA","19780","SUAREZ","ARTICULO 168. SECUESTRO SIMPLE","1"
"05/10/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/10/2025","54","NORTE DE SANTANDER","54206","CONVENCION","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/10/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/09/2025","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/09/2025","50","META","50313","GRANADA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/09/2025","63","QUINDIO","63001","ARMENIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/09/2025","50","META","50001","VILLAVICENCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/09/2025","05","ANTIOQUIA","05347","HELICONIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/09/2025","05","ANTIOQUIA","05347","HELICONIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/09/2025","44","LA GUAJIRA","44847","URIBIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/09/2025","44","LA GUAJIRA","44847","URIBIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/09/2025","81","ARAUCA","81065","ARAUQUITA","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/09/2025","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/09/2025","85","CASANARE","85263","PORE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/09/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/09/2025","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/09/2025","19","CAUCA","19355","INZA","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/09/2025","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/09/2025","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/09/2025","19","CAUCA","19473","MORALES","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/09/2025","25","CUNDINAMARCA","25592","QUEBRADANEGRA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/09/2025","25","CUNDINAMARCA","25592","QUEBRADANEGRA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/09/2025","27","CHOCO","27075","BAHIA SOLANO","ARTICULO 168. SECUESTRO SIMPLE","1"
"17/09/2025","05","ANTIOQUIA","05736","SEGOVIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2025","05","ANTIOQUIA","05736","SEGOVIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2025","25","CUNDINAMARCA","25754","SOACHA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2025","19","CAUCA","19142","CALOTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/09/2025","19","CAUCA","19142","CALOTO","ARTICULO 168. SECUESTRO SIMPLE","1"
"15/09/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/09/2025","50","META","50313","GRANADA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/09/2025","41","HUILA","41006","ACEVEDO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/09/2025","41","HUILA","41006","ACEVEDO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/09/2025","18","CAQUETA","18860","VALPARAISO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/09/2025","54","NORTE DE SANTANDER","54670","SAN CALIXTO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2025","54","NORTE DE SANTANDER","54518","PAMPLONA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","28"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","14"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","12"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","3"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/09/2025","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/09/2025","54","NORTE DE SANTANDER","54250","EL TARRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"04/09/2025","68","SANTANDER","68001","BUCARAMANGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"03/09/2025","19","CAUCA","19212","CORINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/09/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/09/2025","19","CAUCA","19455","MIRANDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/09/2025","54","NORTE DE SANTANDER","54720","SARDINATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2025","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/09/2025","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2025","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2025","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2025","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/08/2025","52","NARIÑO","52233","CUMBITARA","ARTICULO 168. SECUESTRO SIMPLE","2"
"28/08/2025","52","NARIÑO","52356","IPIALES","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/08/2025","27","CHOCO","27205","CONDOTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/08/2025","19","CAUCA","19075","BALBOA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/08/2025","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","14"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","5"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","4"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","3"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","95","GUAVIARE","95025","EL RETORNO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2025","52","NARIÑO","52001","PASTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/08/2025","52","NARIÑO","52356","IPIALES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/08/2025","44","LA GUAJIRA","44847","URIBIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2025","86","PUTUMAYO","86320","ORITO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/08/2025","20","CESAR","20614","RIO DE ORO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/08/2025","05","ANTIOQUIA","05088","BELLO","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/08/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"19/08/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"19/08/2025","52","NARIÑO","52079","BARBACOAS","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/08/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/08/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/08/2025","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/08/2025","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/08/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/08/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/08/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/08/2025","13","BOLIVAR","13001","CARTAGENA DE INDIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/08/2025","85","CASANARE","85139","MANI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/08/2025","85","CASANARE","85139","MANI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/08/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/08/2025","76","VALLE DEL CAUCA","76736","SEVILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/08/2025","76","VALLE DEL CAUCA","76736","SEVILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/08/2025","76","VALLE DEL CAUCA","76736","SEVILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/08/2025","44","LA GUAJIRA","44847","URIBIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/08/2025","13","BOLIVAR","13688","SANTA ROSA DEL SUR","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/08/2025","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/08/2025","50","META","50001","VILLAVICENCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/08/2025","25","CUNDINAMARCA","25754","SOACHA","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/08/2025","52","NARIÑO","52540","POLICARPA","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/08/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/08/2025","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/08/2025","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/08/2025","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/08/2025","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/08/2025","25","CUNDINAMARCA","25743","SILVANIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/08/2025","19","CAUCA","19137","CALDONO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/08/2025","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/08/2025","52","NARIÑO","52079","BARBACOAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/08/2025","19","CAUCA","19110","BUENOS AIRES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/08/2025","52","NARIÑO","52356","IPIALES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/08/2025","05","ANTIOQUIA","05660","SAN LUIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/08/2025","05","ANTIOQUIA","05660","SAN LUIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/08/2025","05","ANTIOQUIA","05660","SAN LUIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/07/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/07/2025","76","VALLE DEL CAUCA","76377","LA CUMBRE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/07/2025","05","ANTIOQUIA","05042","SANTA FE DE ANTIOQUIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/07/2025","05","ANTIOQUIA","05042","SANTA FE DE ANTIOQUIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/07/2025","52","NARIÑO","52473","MOSQUERA","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/07/2025","52","NARIÑO","52693","SAN PABLO","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/07/2025","05","ANTIOQUIA","05411","LIBORINA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/07/2025","13","BOLIVAR","13688","SANTA ROSA DEL SUR","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/07/2025","19","CAUCA","19130","CAJIBIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/07/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/07/2025","44","LA GUAJIRA","44001","RIOHACHA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/07/2025","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 168. SECUESTRO SIMPLE","1"
"22/07/2025","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/07/2025","81","ARAUCA","81794","TAME","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/07/2025","81","ARAUCA","81794","TAME","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/07/2025","41","HUILA","41791","TARQUI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/07/2025","76","VALLE DEL CAUCA","76130","CANDELARIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/07/2025","76","VALLE DEL CAUCA","76130","CANDELARIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/07/2025","05","ANTIOQUIA","05697","EL SANTUARIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/07/2025","05","ANTIOQUIA","05697","EL SANTUARIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2025","19","CAUCA","19418","LOPEZ DE MICAY","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/07/2025","05","ANTIOQUIA","05674","SAN VICENTE FERRER","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/07/2025","05","ANTIOQUIA","05674","SAN VICENTE FERRER","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/07/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/07/2025","76","VALLE DEL CAUCA","76834","TULUA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/07/2025","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/07/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/07/2025","19","CAUCA","19142","CALOTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/07/2025","08","ATLANTICO","08433","MALAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/07/2025","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 168. SECUESTRO SIMPLE","1"
"07/07/2025","54","NORTE DE SANTANDER","54109","BUCARASICA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/07/2025","85","CASANARE","85010","AGUAZUL","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/07/2025","19","CAUCA","19142","CALOTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/07/2025","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/06/2025","20","CESAR","20011","AGUACHICA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/06/2025","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","3"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","2"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/06/2025","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/06/2025","85","CASANARE","85001","YOPAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/06/2025","85","CASANARE","85001","YOPAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/06/2025","54","NORTE DE SANTANDER","54405","LOS PATIOS","ARTICULO 168. SECUESTRO SIMPLE","1"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","21"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","8"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","5"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","4"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","3"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/06/2025","19","CAUCA","19050","ARGELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/06/2025","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/06/2025","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/06/2025","05","ANTIOQUIA","05101","CIUDAD BOLIVAR","ARTICULO 169. SECUESTRO EXTORSIVO","1"
