"FECHA","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","GRUPO"
"2024 May 21 12:00:00 AM","25","CUNDINAMARCA","25488","NILO","GAOR"
"2024 May 21 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2024 May 23 12:00:00 AM","19","CAUCA","19418","LOPEZ DE MICAY","GAOR"
"2024 May 23 12:00:00 AM","19","CAUCA","19418","LOPEZ DE MICAY","GAOR"
"2024 May 23 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 May 23 12:00:00 AM","54","NORTE DE SANTANDER","54518","PAMPLONA","GAOR"
"2024 May 24 12:00:00 AM","91","AMAZONAS","91001","LETICIA","GAOR"
"2024 May 24 12:00:00 AM","91","AMAZONAS","91001","LETICIA","GAOR"
"2024 May 24 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 May 24 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","GAOR"
"2024 May 24 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2024 May 24 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2024 May 28 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","GAOR"
"2024 May 28 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2024 May 28 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2024 May 28 12:00:00 AM","52","NARIÑO","52427","MAGÜI","GAOR"
"2024 May 28 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","GAOR"
"2024 May 28 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","GAOR"
"2024 May 30 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 May 30 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 May 30 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 May 30 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 May 30 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 May 30 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 May 30 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 May 30 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 May 30 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2024 May 30 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","GAOR"
"2024 May 30 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2024 May 31 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 May 31 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 05 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2024 Jun 06 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Jun 06 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Jun 06 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Jun 06 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 Jun 06 12:00:00 AM","23","CORDOBA","23001","MONTERIA","CLAN DEL GOLFO"
"2024 Jun 06 12:00:00 AM","41","HUILA","41020","ALGECIRAS","GAOR"
"2024 Jun 11 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2024 Jun 11 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 11 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 12 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Jun 12 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","GAOR"
"2024 Jun 12 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2024 Jun 12 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2024 Jun 12 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2024 Jun 12 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 12 12:00:00 AM","76","VALLE DEL CAUCA","76834","TULUA","GAOR"
"2024 Jun 13 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 13 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 13 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 13 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 13 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 13 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 14 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jun 17 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2024 Jun 17 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2024 Jun 18 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","CLAN DEL GOLFO"
"2024 Jun 18 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Jun 18 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Jun 18 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2024 Jun 18 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2024 Jun 18 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 Jun 18 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 Jun 18 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 18 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","GAOR"
"2024 Jun 19 12:00:00 AM","05","ANTIOQUIA","05093","BETULIA","CLAN DEL GOLFO"
"2024 Jun 20 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 20 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2024 Jun 20 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2024 Jun 21 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 21 12:00:00 AM","41","HUILA","41020","ALGECIRAS","GAOR"
"2024 Jun 21 12:00:00 AM","41","HUILA","41020","ALGECIRAS","GAOR"
"2024 Jun 24 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 24 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 24 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 25 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2024 Jun 26 12:00:00 AM","20","CESAR","20621","LA PAZ","CLAN DEL GOLFO"
"2024 Jun 27 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 27 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jun 27 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2024 Jun 27 12:00:00 AM","66","RISARALDA","66001","PEREIRA","GAOR"
"2024 Jun 27 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Jun 28 12:00:00 AM","63","QUINDIO","63470","MONTENEGRO","GAOR"
"2024 Jul 02 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2024 Jul 02 12:00:00 AM","94","GUAINIA","94001","INIRIDA","GAOR"
"2024 Jul 02 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Jul 03 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Jul 04 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2024 Jul 05 12:00:00 AM","73","TOLIMA","73001","IBAGUE","GAOR"
"2024 Jul 08 12:00:00 AM","13","BOLIVAR","13042","ARENAL","CLAN DEL GOLFO"
"2024 Jul 08 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 08 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 08 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","GAOR"
"2024 Jul 10 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Jul 10 12:00:00 AM","17","CALDAS","17001","MANIZALES","GAOR"
"2024 Jul 10 12:00:00 AM","17","CALDAS","17001","MANIZALES","GAOR"
"2024 Jul 10 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jul 10 12:00:00 AM","52","NARIÑO","52256","EL ROSARIO","GAOR"
"2024 Jul 11 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2024 Jul 11 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2024 Jul 11 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Jul 16 12:00:00 AM","05","ANTIOQUIA","05895","ZARAGOZA","CLAN DEL GOLFO"
"2024 Jul 16 12:00:00 AM","20","CESAR","20383","LA GLORIA","CLAN DEL GOLFO"
"2024 Jul 17 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","GAOR"
"2024 Jul 17 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","GAOR"
"2024 Jul 17 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2024 Jul 18 12:00:00 AM","25","CUNDINAMARCA","25269","FACATATIVA","GAOR"
"2024 Jul 19 12:00:00 AM","05","ANTIOQUIA","05615","RIONEGRO","CLAN DEL GOLFO"
"2024 Jul 19 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2024 Jul 23 12:00:00 AM","27","CHOCO","27810","UNION PANAMERICANA","CLAN DEL GOLFO"
"2024 Jul 23 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2024 Jul 24 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2024 Jul 24 12:00:00 AM","47","MAGDALENA","47555","PLATO","CLAN DEL GOLFO"
"2024 Jul 24 12:00:00 AM","66","RISARALDA","66001","PEREIRA","GAOR"
"2024 Jul 24 12:00:00 AM","66","RISARALDA","66001","PEREIRA","CLAN DEL GOLFO"
"2024 Jul 24 12:00:00 AM","66","RISARALDA","66001","PEREIRA","GAOR"
"2024 Jul 25 12:00:00 AM","91","AMAZONAS","91001","LETICIA","GAOR"
"2024 Jul 25 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Jul 25 12:00:00 AM","18","CAQUETA","18756","SOLANO","GAOR"
"2024 Jul 29 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","CLAN DEL GOLFO"
"2024 Jul 30 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Jul 30 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","GAOR"
"2024 Jul 31 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 31 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 31 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 31 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 31 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Jul 31 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Aug 01 12:00:00 AM","05","ANTIOQUIA","05234","DABEIBA","GAOR"
"2024 Aug 01 12:00:00 AM","05","ANTIOQUIA","05234","DABEIBA","CLAN DEL GOLFO"
"2024 Aug 01 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2024 Aug 01 12:00:00 AM","41","HUILA","41020","ALGECIRAS","GAOR"
"2024 Aug 01 12:00:00 AM","47","MAGDALENA","47245","EL BANCO","GAOR"
"2024 Aug 01 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2024 Aug 01 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2024 Aug 05 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2024 Aug 05 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2024 Aug 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Aug 05 12:00:00 AM","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","GAOR"
"2024 Aug 06 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","GAOR"
"2024 Aug 06 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","GAOR"
"2024 Aug 08 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2024 Aug 13 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Aug 13 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Aug 13 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2024 Aug 13 12:00:00 AM","27","CHOCO","27450","MEDIO SAN JUAN","CLAN DEL GOLFO"
"2024 Aug 13 12:00:00 AM","27","CHOCO","27450","MEDIO SAN JUAN","CLAN DEL GOLFO"
"2024 Aug 14 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2024 Aug 14 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2024 Aug 14 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2024 Aug 14 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Aug 14 12:00:00 AM","52","NARIÑO","52473","MOSQUERA","GAOR"
"2024 Aug 14 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","GAOR"
"2024 Aug 14 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","GAOR"
"2024 Aug 16 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Aug 16 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","GAOR"
"2024 Aug 16 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2024 Aug 21 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","SIN ESTABLECER"
"2024 Aug 21 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","CLAN DEL GOLFO"
"2024 Aug 21 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","GAOR"
"2024 Aug 21 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Aug 21 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2024 Aug 21 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2024 Aug 21 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","GAOR"
"2024 Aug 22 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2024 Aug 22 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2024 Aug 22 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Aug 23 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","GAOR"
"2024 Aug 23 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","GAOR"
"2024 Aug 26 12:00:00 AM","17","CALDAS","17001","MANIZALES","CLAN DEL GOLFO"
"2024 Aug 26 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2024 Aug 26 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2024 Aug 27 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2024 Aug 27 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Aug 27 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2024 Aug 27 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2024 Aug 28 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 02 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2024 Sep 02 12:00:00 AM","05","ANTIOQUIA","05579","PUERTO BERRIO","GAOR"
"2024 Sep 02 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 02 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2024 Sep 02 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","GAOR"
"2024 Sep 03 12:00:00 AM","05","ANTIOQUIA","05045","APARTADO","CLAN DEL GOLFO"
"2024 Sep 03 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2024 Sep 03 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2024 Sep 04 12:00:00 AM","41","HUILA","41518","PAICOL","GAOR"
"2024 Sep 04 12:00:00 AM","41","HUILA","41518","PAICOL","GAOR"
"2024 Sep 04 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2024 Sep 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 05 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 05 12:00:00 AM","19","CAUCA","19780","SUAREZ","GAOR"
"2024 Sep 06 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 Sep 06 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 Sep 06 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 Sep 06 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2024 Sep 06 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","CLAN DEL GOLFO"
"2024 Sep 09 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Sep 10 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2024 Sep 11 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","GAOR"
"2024 Sep 16 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Sep 17 12:00:00 AM","18","CAQUETA","18785","SOLITA","GAOR"
"2024 Sep 17 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 17 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 17 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","GAOR"
"2024 Sep 18 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Sep 18 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Sep 18 12:00:00 AM","85","CASANARE","85315","SACAMA","GAOR"
"2024 Sep 18 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","GAOR"
"2024 Sep 18 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","GAOR"
"2024 Sep 18 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","CLAN DEL GOLFO"
"2024 Sep 18 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Sep 19 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 Sep 19 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 Sep 19 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 Sep 19 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 Sep 19 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Sep 19 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2024 Sep 19 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2024 Sep 23 12:00:00 AM","81","ARAUCA","81065","ARAUQUITA","GAOR"
"2024 Sep 25 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2024 Sep 25 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2024 Sep 26 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2024 Sep 27 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Sep 27 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","GAOR"
"2024 Sep 30 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","GAOR"
"2024 Sep 30 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","GAOR"
"2024 Oct 01 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 01 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 01 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 01 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 01 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 01 12:00:00 AM","85","CASANARE","85400","TAMARA","GAOR"
"2024 Oct 02 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2024 Oct 02 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2024 Oct 02 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2024 Oct 02 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2024 Oct 02 12:00:00 AM","27","CHOCO","27430","MEDIO BAUDO","CLAN DEL GOLFO"
"2024 Oct 02 12:00:00 AM","27","CHOCO","27810","UNION PANAMERICANA","CLAN DEL GOLFO"
"2024 Oct 02 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","GAOR"
"2024 Oct 02 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2024 Oct 04 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2024 Oct 04 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2024 Oct 04 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2024 Oct 04 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
"2024 Oct 04 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2024 Oct 07 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 07 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 07 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2024 Oct 07 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2024 Oct 08 12:00:00 AM","47","MAGDALENA","47001","SANTA MARTA","CLAN DEL GOLFO"
"2024 Oct 08 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","GAOR"
"2024 Oct 09 12:00:00 AM","05","ANTIOQUIA","05665","SAN PEDRO DE URABA","CLAN DEL GOLFO"
"2024 Oct 09 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","CLAN DEL GOLFO"
"2024 Oct 09 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","GAOR"
"2024 Oct 09 12:00:00 AM","27","CHOCO","27810","UNION PANAMERICANA","CLAN DEL GOLFO"
"2024 Oct 10 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2024 Oct 10 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2024 Oct 16 12:00:00 AM","05","ANTIOQUIA","05234","DABEIBA","CLAN DEL GOLFO"
"2024 Oct 16 12:00:00 AM","05","ANTIOQUIA","05475","MURINDO","CLAN DEL GOLFO"
"2024 Oct 16 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2024 Oct 16 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2024 Oct 16 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","CLAN DEL GOLFO"
"2024 Oct 17 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Oct 17 12:00:00 AM","50","META","50568","PUERTO GAITAN","GAOR"
"2024 Oct 17 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2024 Oct 18 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2024 Oct 18 12:00:00 AM","23","CORDOBA","23580","PUERTO LIBERTADOR","CLAN DEL GOLFO"
"2024 Oct 18 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2024 Oct 18 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2024 Oct 21 12:00:00 AM","15","BOYACA","15238","DUITAMA","GAOR"
"2024 Oct 21 12:00:00 AM","15","BOYACA","15238","DUITAMA","GAOR"
"2024 Oct 21 12:00:00 AM","15","BOYACA","15238","DUITAMA","GAOR"
"2024 Oct 21 12:00:00 AM","15","BOYACA","15238","DUITAMA","GAOR"
"2024 Oct 21 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2024 Oct 22 12:00:00 AM","05","ANTIOQUIA","05234","DABEIBA","CLAN DEL GOLFO"
"2024 Oct 22 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Oct 22 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2024 Oct 22 12:00:00 AM","19","CAUCA","19780","SUAREZ","GAOR"
"2024 Oct 22 12:00:00 AM","19","CAUCA","19845","VILLA RICA","GAOR"
"2024 Oct 23 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2024 Oct 23 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","CLAN DEL GOLFO"
"2024 Oct 23 12:00:00 AM","73","TOLIMA","73001","IBAGUE","GAOR"
"2024 Oct 23 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","CLAN DEL GOLFO"
"2024 Oct 25 12:00:00 AM","05","ANTIOQUIA","05579","PUERTO BERRIO","CLAN DEL GOLFO"
"2024 Oct 25 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
